10-08 14:57:30 ,1178438863 ,3158 ,1240 ,2306
10-08 14:57:30 ,1178438864 ,3159 ,1235 ,2318
10-08 14:57:30 ,1178438864 ,3154 ,1233 ,2299
10-08 14:57:30 ,1178438897 ,3154 ,1191 ,2295
10-08 14:57:30 ,1178438897 ,3159 ,1179 ,2264
10-08 14:57:30 ,1178438931 ,3162 ,1149 ,2256
10-08 14:57:30 ,1178438931 ,3163 ,1147 ,2243
10-08 14:57:30 ,1178438933 ,3159 ,1149 ,2242
10-08 14:57:30 ,1178438933 ,3165 ,1157 ,2254
10-08 14:57:30 ,1178438963 ,3163 ,1191 ,2262
10-08 14:57:30 ,1178438963 ,3161 ,1196 ,2288
10-08 14:57:30 ,1178438964 ,3158 ,1211 ,2284
10-08 14:57:30 ,1178438964 ,3159 ,1191 ,2314
10-08 14:57:30 ,1178438995 ,3159 ,1194 ,2302
10-08 14:57:30 ,1178438995 ,3157 ,1165 ,2311
10-08 14:57:30 ,1178439026 ,3152 ,1158 ,2287
10-08 14:57:30 ,1178439026 ,3151 ,1151 ,2293
10-08 14:57:30 ,1178439027 ,3166 ,1160 ,2296
10-08 14:57:30 ,1178439027 ,3167 ,1177 ,2275
10-08 14:57:30 ,1178439058 ,3163 ,1171 ,2277
10-08 14:57:30 ,1178439058 ,3154 ,1175 ,2274
10-08 14:57:30 ,1178439059 ,3155 ,1182 ,2302
10-08 14:57:30 ,1178439059 ,3154 ,1198 ,2298
10-08 14:57:30 ,1178439095 ,3161 ,1172 ,2318
10-08 14:57:30 ,1178439095 ,3162 ,1177 ,2298
10-08 14:57:30 ,1178439096 ,3167 ,1165 ,2307
10-08 14:57:30 ,1178439096 ,3174 ,1185 ,2278
10-08 14:57:30 ,1178439132 ,3174 ,1172 ,2269
10-08 14:57:30 ,1178439132 ,3173 ,1174 ,2272
10-08 14:57:30 ,1178439167 ,3154 ,1186 ,2265
10-08 14:57:30 ,1178439167 ,3154 ,1176 ,2292
10-08 14:57:30 ,1178439169 ,3154 ,1181 ,2281
10-08 14:57:30 ,1178439169 ,3159 ,1166 ,2303
10-08 14:57:30 ,1178439202 ,3160 ,1189 ,2301
10-08 14:57:30 ,1178439202 ,3164 ,1169 ,2319
10-08 14:57:30 ,1178439203 ,3167 ,1182 ,2290
10-08 14:57:30 ,1178439203 ,3161 ,1166 ,2288
10-08 14:57:30 ,1178439204 ,3158 ,1186 ,2271
10-08 14:57:30 ,1178439204 ,3157 ,1192 ,2268
10-08 14:57:30 ,1178439243 ,3157 ,1200 ,2280
10-08 14:57:30 ,1178439243 ,3157 ,1210 ,2270
10-08 14:57:30 ,1178439295 ,3169 ,1195 ,2294
10-08 14:57:30 ,1178439295 ,3172 ,1214 ,2284
10-08 14:57:30 ,1178439296 ,3163 ,1194 ,2306
10-08 14:57:30 ,1178439296 ,3159 ,1202 ,2295
10-08 14:57:30 ,1178439328 ,3157 ,1171 ,2316
10-08 14:57:30 ,1178439328 ,3164 ,1171 ,2306
